content_id,client_id,baseline_score,reason_code,action_label,impressions_90d,avg_position,content_age_days,is_declining_label
content_b90be1c2620b,client_6208ef0f77,0,no_action,0,1233,9.2,111,1
content_f297a8c6b841,client_f369cb89fc,0,no_action,0,116,5.6,117,0
content_1e48d0d4a812,client_349c41201b,0,no_action,0,2514,9.0,119,1
content_b8b6e8ff0c07,client_e29c9c180c,0,no_action,0,2,42.5,321,0
content_ec8c0cf50da7,client_9f14025af0,0,no_action,0,1,0.0,249,0
content_2638be51b132,client_19581e27de,0,no_action,0,6226,3.7,153,1
content_f6da579ffc29,client_d4735e3a26,0,no_action,0,6,6.3,280,0
content_130fb9040d57,client_19581e27de,0,no_action,0,480,14.4,389,0
content_db7e589597fb,client_4ec9599fc2,0,no_action,0,19,18.3,374,1
content_670b08a87508,client_4e07408562,0,no_action,0,6898,6.6,487,0
content_af496731862c,client_7f2253d7e2,0,no_action,0,1746,22.0,96,1
content_018cd255cc0f,client_a88a7902cb,0,no_action,0,537,10.7,119,1
content_d21953dae643,client_bbb965ab0c,0,no_action,0,114,24.4,120,1
content_98af8982f3ea,client_9f14025af0,0,no_action,0,1,0.0,298,0
content_9b283fc5807a,client_19581e27de,0,no_action,0,8173,7.3,236,0
content_688efed95e4e,client_f369cb89fc,0,no_action,0,1,8.0,145,0
content_3f7dbbd55f0c,client_4e07408562,0,no_action,0,227,10.2,390,1
content_ef9b9fcebdf8,client_19581e27de,0,no_action,0,436,18.8,313,0
content_0f96051ad527,client_19581e27de,0,no_action,0,3007,9.1,482,1
content_0d776d6de20c,client_19581e27de,0,no_action,0,5583,4.7,119,1
content_623acf258441,client_6208ef0f77,0,no_action,0,3197,22.8,151,0
content_78afcf3ee0f4,client_4e07408562,0,no_action,0,25402,8.9,326,0
content_d36074df168f,client_3fdba35f04,0,no_action,0,8322,9.2,284,0
content_10d9196ab84b,client_6208ef0f77,0,no_action,0,55,17.1,236,0
content_b3a0c473424c,client_f74efabef1,0,no_action,0,2769,7.5,125,1
content_a0ae2cdc5fbc,client_25fc0e7096,0,no_action,0,3,0.0,298,0
content_a5a0915ee57b,client_e29c9c180c,0,no_action,0,1,3.0,311,0
content_9f7399f64824,client_19581e27de,0,no_action,0,405,14.4,482,0
content_2ef73e064900,client_19581e27de,0,no_action,0,151,24.4,482,1
content_08037202936c,client_d4735e3a26,0,no_action,0,1,0.0,279,0
content_781c57657d29,client_19581e27de,0,no_action,0,6129,6.7,236,1
content_847a841969a2,client_19581e27de,0,no_action,0,14519,7.4,480,0
content_2af8215f2caa,client_19581e27de,0,no_action,0,67,9.1,441,1
content_42e997ab6bdd,client_19581e27de,0,no_action,0,21830,5.6,421,1
content_c404fd7eeb65,client_f74efabef1,0,no_action,0,1205,26.4,117,1
content_ddb8962b4353,client_f369cb89fc,0,no_action,0,93,5.7,181,1
content_c9eb1bd4bd2c,client_6208ef0f77,0,no_action,0,812,12.9,95,1
content_9278ef59fcf2,client_349c41201b,0,no_action,0,4368,24.1,124,0
content_2a234c77a5a7,client_e29c9c180c,0,no_action,0,1,4.0,321,0
content_ea7632e60529,client_19581e27de,0,no_action,0,216,11.2,256,0
content_fecb8624f9d6,client_f369cb89fc,0,no_action,0,10,4.6,117,0
content_0f1abc94c6bc,client_f369cb89fc,0,no_action,0,69,18.3,180,1
content_354bcbe06e09,client_19581e27de,0,no_action,0,341,3.7,330,1
content_668f89aa5c3e,client_bbb965ab0c,0,no_action,0,508,6.4,112,1
content_31d3f5af8163,client_6208ef0f77,0,no_action,0,6574,13.5,139,1
content_7856c019aee8,client_f74efabef1,0,no_action,0,875,15.9,123,1
content_10dccec1054e,client_19581e27de,0,no_action,0,6214,8.6,329,0
content_16a888bef8eb,client_a88a7902cb,0,no_action,0,61,10.3,144,1
content_501487aec404,client_19581e27de,0,no_action,0,238,18.0,441,1
content_c3e86d4031b6,client_f74efabef1,0,no_action,0,801,10.2,175,0
content_98179e36b7d8,client_6208ef0f77,0,no_action,0,17000,27.0,118,1
content_ba75e6190f20,client_19581e27de,0,no_action,0,1301,9.2,441,0
content_54514ebf52f9,client_b4944c6ff0,0,no_action,0,102280,4.1,90,0
content_e3488fd650d1,client_7f2253d7e2,0,no_action,0,7385,29.0,132,1
content_a0b5322afbb0,client_d4735e3a26,0,no_action,0,34,6.1,495,0
content_7fc1fda3786d,client_8527a891e2,0,no_action,0,13,7.9,127,0
content_2ecda31791af,client_d029fa3a95,0,no_action,0,95,17.9,182,1
content_830ff8c15dcf,client_4fc82b26ae,0,no_action,0,624,8.0,333,0
content_7f3f9c3e3952,client_e629fa6598,0,no_action,0,839,6.4,460,0
content_a4087c89f66f,client_19581e27de,0,no_action,0,7673,4.8,112,0
content_5838521d1381,client_a88a7902cb,0,no_action,0,82,7.5,98,1
content_d07caaa93ae1,client_d4735e3a26,0,no_action,0,1,0.0,288,0
content_caa7b5899897,client_6208ef0f77,0,no_action,0,5294,16.4,144,1
content_e0f75f03ddb9,client_e629fa6598,0,no_action,0,446,7.5,460,1
content_0c01adef3232,client_6208ef0f77,0,no_action,0,7281,4.5,286,0
content_631573a9e87b,client_19581e27de,0,no_action,0,282,11.2,441,0
content_9073f010f81b,client_19581e27de,0,no_action,0,243,62.9,421,0
content_dec1969b7db5,client_e629fa6598,0,no_action,0,311,4.1,460,1
content_0c56e233cc69,client_19581e27de,0,no_action,0,830,4.2,95,1
content_8acc02dd9cad,client_4e07408562,0,no_action,0,2789,3.1,421,1
content_3d04c77b9c1b,client_d029fa3a95,0,no_action,0,79,9.8,225,0
content_28d5efaea9bf,client_8527a891e2,0,no_action,0,249,9.8,348,1
content_ac2b9b614835,client_f74efabef1,0,no_action,0,3042,16.4,175,0
content_467784932d6c,client_6208ef0f77,0,no_action,0,29,11.7,236,1
content_baeafaf1b31b,client_6208ef0f77,0,no_action,0,199,26.0,299,1
content_ab6ef50b3616,client_f369cb89fc,0,no_action,0,10,6.7,126,1
content_4211a4ccdad4,client_6208ef0f77,0,no_action,0,3319,26.1,104,0
content_17ce2b728b86,client_19581e27de,0,no_action,0,83644,4.1,417,0
content_573ec61cc996,client_e629fa6598,0,no_action,0,13,6.0,502,1
content_39d713c2aac1,client_6208ef0f77,0,no_action,0,1737,13.3,148,0
content_e2f910c73cbd,client_6208ef0f77,0,no_action,0,1426,7.5,118,1
content_1f80c1e66305,client_2c624232cd,0,no_action,0,156,48.6,438,0
content_523dd10da54c,client_19581e27de,0,no_action,0,186,22.8,463,1
content_1655057917f0,client_b4944c6ff0,0,no_action,0,396,5.5,97,0
content_0cd0a74306a0,client_f74efabef1,0,no_action,0,14,69.0,175,0
content_1d1a8f0382e8,client_d4735e3a26,0,no_action,0,8,5.0,316,0
content_e449e8b781f9,client_19581e27de,0,no_action,0,63,18.0,482,1
content_41f4a056d61c,client_f369cb89fc,0,no_action,0,312,18.9,141,1
content_caa04a680e59,client_3fdba35f04,0,no_action,0,259,26.5,104,1
content_e065718fcc12,client_6208ef0f77,0,no_action,0,938,7.9,144,1
content_7d2ed0b146ae,client_6208ef0f77,0,no_action,0,1162,7.2,124,1
content_3d8e2761455e,client_f369cb89fc,0,no_action,0,12,5.6,117,1
content_696fde81c30f,client_19581e27de,0,no_action,0,499,26.5,313,0
content_e1568c425186,client_19581e27de,0,no_action,0,1561,4.0,330,1
content_6a25644725d2,client_19581e27de,0,no_action,0,344,7.9,153,1
content_b6db1af85d77,client_19581e27de,0,no_action,0,142,23.3,98,1
content_2d88989af56c,client_a88a7902cb,0,no_action,0,5103,32.7,119,1
content_9c031cd1248f,client_f74efabef1,0,no_action,0,481,11.1,175,0
content_6e6694b67eb6,client_19581e27de,0,no_action,0,1969,1.7,257,1
content_609a5b19ff03,client_3fdba35f04,0,no_action,0,9265,4.4,165,1
content_4595b48e16ba,client_6208ef0f77,0,no_action,0,2390,14.9,125,1
content_68fb7fe9490d,client_d029fa3a95,0,no_action,0,185,22.4,221,1
content_6807bf6c5502,client_19581e27de,0,no_action,0,480,14.5,482,1
content_3cc1379fbd70,client_6208ef0f77,0,no_action,0,400,9.1,125,1
content_ca507909e5da,client_f74efabef1,0,no_action,0,2763,13.3,175,0
content_7f6b72253c41,client_f369cb89fc,0,no_action,0,37,2.8,141,1
content_452cadc22d26,client_3fdba35f04,0,no_action,0,1608,10.9,95,1
content_51a6fc9647a5,client_19581e27de,0,no_action,0,26,9.4,362,1
content_19f5406e3280,client_19581e27de,0,no_action,0,1768,9.1,482,0
content_656d235bf323,client_349c41201b,0,no_action,0,1689,29.6,104,1
content_2646150e111d,client_4ec9599fc2,0,no_action,0,357,9.8,445,1
content_88c083e1bdca,client_9400f1b21c,0,no_action,0,25,4.6,557,1
content_df1e8cee858c,client_f369cb89fc,0,no_action,0,9188,4.9,106,1
content_9613fb44be49,client_6208ef0f77,0,no_action,0,266,26.1,153,1
content_5b07457b2c24,client_e29c9c180c,0,no_action,0,1,0.0,294,0
content_d59fd5fe3b83,client_8527a891e2,0,no_action,0,129,44.8,309,1
content_f2e3b61b6901,client_349c41201b,0,no_action,0,951,31.8,126,0
content_37db2a63c9c7,client_f369cb89fc,0,no_action,0,7,6.7,151,1
content_0029d69acb6b,client_b4944c6ff0,0,no_action,0,472,7.9,112,0
content_d0797cd8759a,client_e29c9c180c,0,no_action,0,4,6.8,347,0
content_2141c4214099,client_19581e27de,0,no_action,0,212,6.2,126,1
content_0848d849ab67,client_19581e27de,0,no_action,0,345,12.3,463,1
content_d27d1311670d,client_19581e27de,0,no_action,0,355,35.6,441,0
content_298b6dbe752a,client_6208ef0f77,0,no_action,0,244,56.3,111,1
content_5d33ef77eb0f,client_a88a7902cb,0,no_action,0,49,11.6,148,1
content_0101e2578614,client_a88a7902cb,0,no_action,0,3,3.3,180,0
content_9acc17100873,client_d029fa3a95,0,no_action,0,64,10.2,110,0
content_a0fb54ee786d,client_6208ef0f77,0,no_action,0,4459,7.3,299,0
content_f4038533a567,client_19581e27de,0,no_action,0,74870,5.7,329,1
content_783121d01890,client_f369cb89fc,0,no_action,0,419,5.1,117,1
content_758eff1f6ae9,client_3fdba35f04,0,no_action,0,63,11.7,284,0
content_9dded58433d1,client_bbb965ab0c,0,no_action,0,131,21.4,131,1
content_66d0af18b66f,client_4e07408562,0,no_action,0,731,6.1,487,1
content_f553f17d2d72,client_8722616204,0,no_action,0,12,7.5,96,0
content_379dd89231c7,client_8527a891e2,0,no_action,0,162,71.1,310,1
content_010bfaf7be08,client_19581e27de,0,no_action,0,1255,2.3,329,0
content_b2b9ca697e6a,client_2c624232cd,0,no_action,0,345,54.3,517,0
content_4729b57ca036,client_4ec9599fc2,0,no_action,0,335,6.8,301,0
content_2ef9c2aa3df6,client_19581e27de,0,no_action,0,62,9.2,256,0
content_fd270fc98fa0,client_d029fa3a95,0,no_action,0,111,5.2,148,0
content_bf2471d517c4,client_19581e27de,0,no_action,0,9786,6.2,103,1
content_159dbaff7c4e,client_e29c9c180c,0,no_action,0,5,2.8,334,0
content_c6999f7eb5fb,client_bbb965ab0c,0,no_action,0,17790,8.8,133,1
content_f74702d8986f,client_f369cb89fc,0,no_action,0,277,6.5,141,1
content_333235b99e37,client_19581e27de,0,no_action,0,8725,4.5,256,0
content_ce611830d125,client_19581e27de,0,no_action,0,1409,6.9,144,1
content_e0a40f21b886,client_6208ef0f77,0,no_action,0,138,10.9,236,1
content_722d8cd002d3,client_f369cb89fc,0,no_action,0,1220,13.9,95,0
content_552a9396d8dc,client_8527a891e2,0,no_action,0,416,12.9,309,0
content_381c54419245,client_19581e27de,0,no_action,0,41496,3.3,480,1
content_1cda9ca37c2d,client_6208ef0f77,0,no_action,0,878,5.9,139,0
content_ee5939bf8495,client_9f14025af0,0,no_action,0,17,22.9,306,1
content_918e950fec40,client_d4735e3a26,0,no_action,0,14,16.2,286,1
content_9954fbd73a02,client_a88a7902cb,0,no_action,0,292,44.7,125,1
content_1e74de68fb37,client_349c41201b,0,no_action,0,1867,9.5,165,1
content_017351b22fcc,client_19581e27de,0,no_action,0,125,48.5,362,0
content_faf93cca65ed,client_8722616204,0,no_action,0,6,30.3,96,1
content_f249b0b370d4,client_f74efabef1,0,no_action,0,1251,7.4,117,1
content_ea951685b185,client_6208ef0f77,0,no_action,0,109,8.6,144,1
content_5a9eed16e004,client_f74efabef1,0,no_action,0,782,9.5,144,1
content_a15afa1f4cfb,client_6208ef0f77,0,no_action,0,319,11.2,95,1
content_ed63ce7b9468,client_6208ef0f77,0,no_action,0,346,16.5,144,1
content_0003a66b9fa5,client_19581e27de,0,no_action,0,1940,3.7,329,1
content_f56c48a71b00,client_e629fa6598,0,no_action,0,10,9.8,460,0
content_ef6e7d7cfe15,client_8527a891e2,0,no_action,0,264,22.2,271,0
content_f6c9ac7b4b1f,client_6208ef0f77,0,no_action,0,3454,13.2,139,0
content_2b8fb4df03ad,client_349c41201b,0,no_action,0,266,8.3,154,1
content_3949be886fa2,client_f74efabef1,0,no_action,0,711,41.7,140,1
content_995862ef306c,client_2c624232cd,0,no_action,0,99,48.9,517,0
content_861e335e70fc,client_8527a891e2,0,no_action,0,1,0.0,271,0
content_d9bb0138f558,client_19581e27de,0,no_action,0,4767,5.9,329,1
content_ca1867b1b108,client_19581e27de,0,no_action,0,26655,6.2,126,0
content_f806a09c2750,client_d029fa3a95,0,no_action,0,88,9.1,221,0
content_4752844167a2,client_8527a891e2,0,no_action,0,104,44.1,309,0
content_83f6175c30dd,client_d4735e3a26,0,no_action,0,1,0.0,294,0
content_a5ae4042f200,client_f369cb89fc,0,no_action,0,96,6.6,138,1
content_0570b79cbd58,client_9f14025af0,0,no_action,0,46,54.0,250,0
content_ba9d44612626,client_f74efabef1,0,no_action,0,1194,4.0,97,1
content_d3df5ec0ed71,client_3fdba35f04,0,no_action,0,6921,12.1,131,1
content_b2eee2c7042b,client_349c41201b,0,no_action,0,1657,8.1,124,1
content_e828799cd882,client_19581e27de,0,no_action,0,13813,1.9,124,1
content_ce58f03a98f8,client_f369cb89fc,0,no_action,0,1119,4.7,147,1
content_44e8e4b70bb1,client_f74efabef1,0,no_action,0,1545,10.9,175,0
content_2eaf49f7d8da,client_6208ef0f77,0,no_action,0,602,30.2,139,1
content_55ecf3adb34f,client_19581e27de,0,no_action,0,176,21.2,313,1
content_91cd6e835477,client_7f2253d7e2,0,no_action,0,1048,9.5,110,1
content_902a36ca0781,client_f74efabef1,0,no_action,0,5,4.0,104,1
content_4d1fe5b32dc2,client_19581e27de,0,no_action,0,97999,2.5,329,0
content_96298e588505,client_d4735e3a26,0,no_action,0,1,0.0,288,0
content_83f9bed474e9,client_349c41201b,0,no_action,0,6711,8.1,111,1
content_4554da2c961a,client_f369cb89fc,0,no_action,0,98,6.5,180,1
content_8b7ca0db5586,client_19581e27de,0,no_action,0,3003,9.9,441,0
content_6975a25ebe69,client_a88a7902cb,0,no_action,0,296,45.0,90,1
content_a079b72d0af6,client_4ec9599fc2,0,no_action,0,1,3.0,375,0
content_81365f3c8851,client_d029fa3a95,0,no_action,0,352,17.5,144,1
content_ea41fe5cf292,client_d029fa3a95,0,no_action,0,265,8.0,232,1
content_345b8ca63185,client_19581e27de,0,no_action,0,13792,3.7,441,0
content_2f34c250aa81,client_2c624232cd,0,no_action,0,269,35.2,517,0
content_2a3d729b154a,client_349c41201b,0,no_action,0,1619,34.3,154,1
content_5cf59ced39ac,client_6208ef0f77,0,no_action,0,399,14.4,223,1
content_05393a9d0c65,client_349c41201b,0,no_action,0,37925,8.1,111,1
content_bc9bbc5f8520,client_6208ef0f77,0,no_action,0,2722,29.2,90,1
content_1b9d5122f323,client_2c624232cd,0,no_action,0,383,19.1,517,0
content_c4433ad482ff,client_4ec9599fc2,0,no_action,0,1,3.0,374,0
content_86ab1b720b7a,client_19581e27de,0,no_action,0,333,19.0,441,1
content_2e43f59c050d,client_f369cb89fc,0,no_action,0,7902,7.9,131,0
content_1affcc04dc36,client_3fdba35f04,0,no_action,0,165,5.1,117,1
content_173a7e7353c0,client_349c41201b,0,no_action,0,12407,18.3,124,0
content_763a3f8c6258,client_98a3ab7c34,0,no_action,0,48,26.3,106,1
content_3e9e371280f5,client_19581e27de,0,no_action,0,99,11.9,362,0
content_7d1604a9ed01,client_349c41201b,0,no_action,0,8016,6.7,126,0
content_6affd85a3f74,client_3fdba35f04,0,no_action,0,7635,15.1,148,1
content_13d4eedcb947,client_e629fa6598,0,no_action,0,27,6.1,460,0
content_75ea8d312e73,client_349c41201b,0,no_action,0,214,20.1,119,1
content_c56896b1b8c2,client_4fc82b26ae,0,no_action,0,5609,8.6,333,0
content_d42ffee040c5,client_19581e27de,0,no_action,0,40030,6.1,482,0
content_1ea56e46e2b5,client_19581e27de,0,no_action,0,28310,6.3,119,1
content_27a9abf3684f,client_f369cb89fc,0,no_action,0,2416,17.8,106,1
content_8a59d1617054,client_a88a7902cb,0,no_action,0,979,22.0,95,1
content_fc34f96731ff,client_f369cb89fc,0,no_action,0,76,43.7,147,0
content_467db1d7f145,client_4e07408562,0,no_action,0,384,29.9,421,1
content_b3c299a823a3,client_19581e27de,0,no_action,0,468,33.0,236,1
content_3e65c58a47ff,client_b4944c6ff0,0,no_action,0,1868,4.9,105,0
content_8fc531af6821,client_f74efabef1,0,no_action,0,1018,8.4,112,1
content_cb3f428ab8ad,client_f74efabef1,0,no_action,0,450,8.5,140,1
content_c2210e63564c,client_19581e27de,0,no_action,0,984,11.0,153,0
content_49944d9a639d,client_e29c9c180c,0,no_action,0,7,96.3,322,0
content_39e3d3ab57de,client_f74efabef1,0,no_action,0,14,7.9,175,0
content_ab9d4ae7ae96,client_e29c9c180c,0,no_action,0,1,0.0,225,0
content_1cea0234ed37,client_3fdba35f04,0,no_action,0,8230,2.8,333,0
content_819432b33e2f,client_19581e27de,0,no_action,0,18339,4.4,119,0
content_c14c1fe562ba,client_3fdba35f04,0,no_action,0,2634,7.5,460,0
content_e4a89738d1b1,client_d029fa3a95,0,no_action,0,60,10.7,141,1
content_55f5054a6267,client_4e07408562,0,no_action,0,492,23.3,487,0
content_0521f6ff705f,client_6208ef0f77,0,no_action,0,10690,6.7,124,1
content_046a2f21c507,client_f369cb89fc,0,no_action,0,68,7.3,117,0
content_5173581c8ec5,client_e29c9c180c,0,no_action,0,2,10.0,334,0
content_1d65dfa9f3fc,client_6208ef0f77,0,no_action,0,2473,15.8,95,1
content_3c1f1e71f204,client_19581e27de,0,no_action,0,5133,5.1,329,0
content_fd7cbb1b2e02,client_19581e27de,0,no_action,0,90,39.4,313,0
content_88be5a7e0c75,client_6208ef0f77,0,no_action,0,44867,6.2,299,0
content_9367f26e609a,client_3fdba35f04,0,no_action,0,670,7.2,148,1
content_0fa56d7c020c,client_19581e27de,0,no_action,0,6,2.5,482,1
content_f0bc5b600715,client_19581e27de,0,no_action,0,37078,7.3,463,1
content_a0d69d6e41ce,client_7f2253d7e2,0,no_action,0,4734,35.1,132,1
content_5053a59f5e7e,client_8722616204,0,no_action,0,258,8.3,183,1
content_ce172a1bdfec,client_19581e27de,0,no_action,0,1154,11.7,103,1
content_6f3bdb1fb8fe,client_f74efabef1,0,no_action,0,304,6.1,92,1
content_460e2d90ecfa,client_8722616204,0,no_action,0,1,10.0,189,0
content_e4a5d9083278,client_19581e27de,0,no_action,0,6754,1.7,417,0
content_1e697d650be8,client_bbb965ab0c,0,no_action,0,2186,13.2,139,1
content_e567de46b47d,client_f369cb89fc,0,no_action,0,151,9.9,117,0
content_eed67fb12c02,client_4e07408562,0,no_action,0,13451,6.6,487,0
content_f6f31fd59bea,client_e29c9c180c,0,no_action,0,6,9.2,322,0
content_baf492bc46f7,client_f369cb89fc,0,no_action,0,93,8.2,141,1
content_ee034d1c6465,client_8722616204,0,no_action,0,2,4.5,90,1
content_473a8e823c44,client_25fc0e7096,0,no_action,0,3,0.0,323,0
content_76d1deafc71b,client_f369cb89fc,0,no_action,0,236,7.8,95,1
content_9ccb9cc8b4b8,client_8722616204,0,no_action,0,2,6.5,228,0
content_b8c232bf2eb5,client_4ec9599fc2,0,no_action,0,3,6.7,374,0
content_e3e957b1a47b,client_f74efabef1,0,no_action,0,5675,5.5,117,1
content_4765df9ac025,client_7f2253d7e2,0,no_action,0,2393,14.8,147,1
content_55f3b2c4318b,client_19581e27de,0,no_action,0,61883,5.2,480,1
content_0205aab00737,client_b4944c6ff0,0,no_action,0,950,5.5,105,0
content_d6d5bc71c047,client_9f14025af0,0,no_action,0,28,55.3,335,1
content_1d3ca44f94c1,client_6208ef0f77,0,no_action,0,1734,14.5,139,1
content_e1ef43003fdd,client_a88a7902cb,0,no_action,0,5,5.0,180,1
content_8db3b99daf79,client_19581e27de,0,no_action,0,25785,1.8,119,1
content_e28ccaa8e211,client_4e07408562,0,no_action,0,56633,7.4,537,0
content_dc13006e0abf,client_4ec9599fc2,0,no_action,0,18,5.6,310,1
content_5ab702ef906e,client_4ec9599fc2,0,no_action,0,11830,5.1,352,1
content_d9b773501d00,client_d029fa3a95,0,no_action,0,49,7.3,120,1
content_d05bd6c7105c,client_e629fa6598,0,no_action,0,226,6.3,460,1
content_4c5aa1c92120,client_19581e27de,0,no_action,0,1066,8.8,119,1
content_fd332a9cbd0d,client_19581e27de,0,no_action,0,4894,3.7,112,1
content_9f7fc7ab5636,client_6208ef0f77,0,no_action,0,6957,19.9,124,0
content_4a0cb29a4fdb,client_8527a891e2,0,no_action,0,7,18.0,174,1
content_72b89b9e8432,client_19581e27de,0,no_action,0,10600,6.0,329,0
content_ae4fa173a28e,client_f74efabef1,0,no_action,0,295,49.3,175,1
content_03c626269d19,client_d4735e3a26,0,no_action,0,1,0.0,309,0
content_c6199ca9ebe9,client_349c41201b,0,no_action,0,4053,22.4,126,1
content_f6a829f0f33d,client_6208ef0f77,0,no_action,0,20666,31.7,139,1
content_ecda3e69d92d,client_bdd2d3af3a,0,no_action,0,2890,6.1,90,0
content_c7e958445a41,client_349c41201b,0,no_action,0,34693,17.3,140,0
content_40cd3ec22742,client_6208ef0f77,0,no_action,0,360,13.2,124,0
content_fa6c03984190,client_6208ef0f77,0,no_action,0,3418,12.7,118,1
content_0a4f4442a216,client_9f14025af0,0,no_action,0,4,27.5,249,0
content_5af81363d22c,client_4e07408562,0,no_action,0,8824,9.4,504,0
content_d85c0cac4dae,client_d4735e3a26,0,no_action,0,3,3.7,310,0
content_ec622168ff02,client_e629fa6598,0,no_action,0,1,0.0,460,0
content_f297b6d960a2,client_8527a891e2,0,no_action,0,34,11.3,309,0
content_159859cf8d84,client_d029fa3a95,0,no_action,0,48,5.8,280,1
content_6a508b2eca69,client_19581e27de,0,no_action,0,4151,8.9,482,0
content_be7835abed78,client_4e07408562,0,no_action,0,2554,8.2,390,0
content_1d94988db1c2,client_19581e27de,0,no_action,0,52663,6.3,482,0
content_5a409370ccba,client_19581e27de,0,no_action,0,7267,3.1,482,0
content_61396bad755a,client_e29c9c180c,0,no_action,0,2,4.5,322,0
content_a64702530135,client_19581e27de,0,no_action,0,1593,4.1,153,0
content_8456c8906504,client_f74efabef1,0,no_action,0,243,61.7,104,1
content_b51d84226fc9,client_9f14025af0,0,no_action,0,1,1.0,335,0
content_6989c356365e,client_4e07408562,0,no_action,0,47962,7.4,545,1
content_7aedc3ead7bc,client_19581e27de,0,no_action,0,1166,6.3,103,1
content_2403306b06a1,client_6208ef0f77,0,no_action,0,830,11.2,139,1
content_d3fb6d476dfd,client_a88a7902cb,0,no_action,0,297,17.4,119,1
content_251661eb804d,client_f369cb89fc,0,no_action,0,16,4.1,117,1
content_5379560ed652,client_9f14025af0,0,no_action,0,2,49.0,250,0
content_a701e72ff0df,client_19581e27de,0,no_action,0,7609,4.8,329,0
content_f448eff1ab93,client_6208ef0f77,0,no_action,0,1772,30.4,104,0
content_0cea3d4cd594,client_2c624232cd,0,no_action,0,202,51.0,517,0
content_ea52aa5790c1,client_4e07408562,0,no_action,0,3872,8.2,445,1
content_ffb9633ffabe,client_bbb965ab0c,0,no_action,0,2088,5.3,110,0
content_d441e5af9fcf,client_19581e27de,0,no_action,0,2783,3.3,98,1
content_0d8dc6cae28d,client_d4735e3a26,0,no_action,0,151,4.4,282,1
content_3249bde1e869,client_4ec9599fc2,0,no_action,0,8541,8.1,445,0
content_d5ef104179be,client_19581e27de,0,no_action,0,402,17.3,313,0
content_dbf1825d064f,client_d029fa3a95,0,no_action,0,312,28.5,148,0
content_3ea9bb745861,client_a88a7902cb,0,no_action,0,1,6.0,154,0
content_439ca5f518b3,client_8527a891e2,0,no_action,0,8,6.5,348,0
content_6541b38e6843,client_9f14025af0,0,no_action,0,14,24.6,298,1
content_a7d5a0c2535b,client_19581e27de,0,no_action,0,49,2.8,417,1
content_f5250d52c810,client_19581e27de,0,no_action,0,314,7.9,329,0
content_3223518ad448,client_6208ef0f77,0,no_action,0,54,25.5,229,0
content_b84cdee2df18,client_a88a7902cb,0,no_action,0,260,26.9,125,1
content_88dd228920df,client_8722616204,0,no_action,0,36,9.5,140,1
content_b0b137336740,client_f369cb89fc,0,no_action,0,35,7.9,181,1
content_8d944a023366,client_f74efabef1,0,no_action,0,5104,8.7,140,1
content_4e9c08766775,client_6208ef0f77,0,no_action,0,4495,29.3,124,1
content_fe30247ac703,client_19581e27de,0,no_action,0,17282,4.1,329,1
content_a8a5421ae339,client_19581e27de,0,no_action,0,5785,7.2,313,1
content_2d70e0c2a053,client_19581e27de,0,no_action,0,1295,7.2,466,1
content_e7cf2f24cfcc,client_6208ef0f77,0,no_action,0,8131,22.5,144,1
content_4251e5d3e550,client_19581e27de,0,no_action,0,123,10.1,441,0
content_17bca5dfe962,client_b4944c6ff0,0,no_action,0,283,5.5,105,0
content_8a71ef8e9129,client_3fdba35f04,0,no_action,0,1395,10.5,124,1
content_906ece393bec,client_19581e27de,0,no_action,0,33377,6.0,148,0
content_159ce14c65dc,client_f369cb89fc,0,no_action,0,1,6.0,126,0
content_3976d2d8094d,client_19581e27de,0,no_action,0,228,33.8,257,0
content_cdec88cffa93,client_f369cb89fc,0,no_action,0,19,6.3,181,1
content_15ae70930bb3,client_349c41201b,0,no_action,0,3055,6.1,165,1
content_35679828d9af,client_3fdba35f04,0,no_action,0,973,30.2,144,1
content_cd64b44fd158,client_25fc0e7096,0,no_action,0,3,0.0,314,0
content_a59d9335e170,client_2c624232cd,0,no_action,0,142,29.9,517,0
content_ed4f3ec14a68,client_f369cb89fc,0,no_action,0,2,5.0,131,0
content_84a5010e772f,client_25fc0e7096,0,no_action,0,3,0.0,133,0
content_3bf6e7411b07,client_19581e27de,0,no_action,0,2600,12.0,112,1
content_214a94adfa00,client_19581e27de,0,no_action,0,1168,6.9,256,0
content_33bbf9c88e69,client_9f14025af0,0,no_action,0,429,33.9,306,0
content_f439f4352982,client_19581e27de,0,no_action,0,55,15.0,329,1
content_d7cbd76b788d,client_f74efabef1,0,no_action,0,17992,6.4,144,0
content_655b85b8d0fc,client_6208ef0f77,0,no_action,0,335,21.3,139,1
content_96edab39e5fb,client_f369cb89fc,0,no_action,0,179,8.0,181,1
content_9623d5463c13,client_19581e27de,0,no_action,0,102,64.4,257,0
content_567bb6257073,client_349c41201b,0,no_action,0,3089,17.6,126,0
content_1ac9890a9d94,client_2c624232cd,0,no_action,0,57,68.1,517,0
content_7d85ac62f5de,client_19581e27de,0,no_action,0,2946,8.0,329,1
content_02bcf3eec147,client_19581e27de,0,no_action,0,294,2.2,153,1
content_a62b745f8be3,client_8527a891e2,0,no_action,0,15,32.5,120,1
content_2a905d6b5bbf,client_6208ef0f77,0,no_action,0,4192,33.7,95,0
content_d0a5b68d36a5,client_d4735e3a26,0,no_action,0,2,3.5,301,0
content_6b85763742a3,client_f74efabef1,0,no_action,0,431,5.6,91,0
content_94f4aa896181,client_25fc0e7096,0,no_action,0,3,0.0,136,0
